boltz_complex_ipde,boltz_complex_iplddt,boltz_complex_pde,boltz_complex_plddt,boltz_confidence_score,boltz_iptm,boltz_ligand_iptm,boltz_protein_iptm,boltz_ptm,confidence_json,dataset,gpu,input_yaml,ligand_file,ligand_heavy_atoms,ligand_smiles,matched_ca,matched_chains,model,mol_id,n_protein_chains,native_ligand_heavy_atoms,output_dir,pocket_ca_rmsd_after_fit,pocket_cutoff_a,pocket_matched_ca,pocket_matched_residues_preview,pred_ligand_heavy_atoms,prediction_cif,protein_lengths,protein_pdb,receptor_ca_rmsd_after_fit,returncode,runtime_sec,seed,status,tag,top_pocket_rmsd_approx,top_pocket_success_2a_approx,top_rmsd_approx,top_success_2a_approx,status_json,stderr_tail,exception,exception_type,failure_class
7.25442361831665,0.7532641887664795,1.5701320171356201,0.8602713942527771,0.7891631722450256,0.5047302842140198,0.4139980971813202,0.510355532169342,0.5962237119674683,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1G9V_RQ3/full_r1_s20_seed101/boltz_results_1G9V_RQ3_boltz2/predictions/1G9V_RQ3_boltz2/confidence_1G9V_RQ3_boltz2_model_0.json,astex_diverse,0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1G9V_RQ3/full_r1_s20_seed101/inputs/1G9V_RQ3_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1G9V_RQ3/1G9V_RQ3_ligand.sdf,25.0,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,574.0,"A:141,B:146,C:141,D:146",boltz2,1G9V_RQ3,4.0,25.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1G9V_RQ3/full_r1_s20_seed101,1.4586031984327712,10.0,77.0,"B:107:3.22,C:140:3.25,A:98:3.28,A:99:3.58,C:94:3.63,B:34:3.65,C:136:3.66,B:36:3.77,A:35:3.79,A:102:3.84,A:95:4.21,A:125:4.23",25.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1G9V_RQ3/full_r1_s20_seed101/boltz_results_1G9V_RQ3_boltz2/predictions/1G9V_RQ3_boltz2/1G9V_RQ3_boltz2_model_0.cif,A:141;B:146;C:141;D:146,external/PoseBench/data/astex_diverse_set/1G9V_RQ3/1G9V_RQ3_protein.pdb,3.2562045612492097,0.0,81.453,101,ok,full_r1_s20_seed101,9.797316051142873,False,9.853542907638136,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1G9V_RQ3/full_r1_s20_seed101/run_status.json,,,,ok
6.694424152374268,0.7767584919929504,1.4521660804748535,0.8428835272789001,0.7692632079124451,0.4747820198535919,0.9248301982879639,0.20288971066474915,0.5929247736930847,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GKC_NFH/full_r1_s20_seed101/boltz_results_1GKC_NFH_boltz2/predictions/1GKC_NFH_boltz2/confidence_1GKC_NFH_boltz2_model_0.json,astex_diverse,3,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GKC_NFH/full_r1_s20_seed101/inputs/1GKC_NFH_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1GKC_NFH/1GKC_NFH_ligand.sdf,22.0,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)CN(O)C=O)C(C)(C)C,315.0,"A:159,B:156",boltz2,1GKC_NFH,2.0,22.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GKC_NFH/full_r1_s20_seed101,0.7731292684642543,10.0,52.0,"A:117:2.73,A:78:2.79,A:138:2.89,A:76:2.90,A:126:2.90,A:120:3.00,A:79:3.36,A:136:3.42,A:137:3.49,A:108:3.51,A:77:3.51,A:116:3.56",22.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GKC_NFH/full_r1_s20_seed101/boltz_results_1GKC_NFH_boltz2/predictions/1GKC_NFH_boltz2/1GKC_NFH_boltz2_model_0.cif,A:159;B:156,external/PoseBench/data/astex_diverse_set/1GKC_NFH/1GKC_NFH_protein.pdb,16.913510325890172,0.0,78.851,101,ok,full_r1_s20_seed101,10.192816146571124,False,23.14012830169595,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GKC_NFH/full_r1_s20_seed101/run_status.json,,,,ok
13.142452239990234,0.2908540666103363,5.115380764007568,0.32380035519599915,0.2904214560985565,0.15690574049949646,0.330383837223053,0.13978572189807892,0.20202524960041046,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GM8_SOX/full_r1_s20_seed101/boltz_results_1GM8_SOX_boltz2/predictions/1GM8_SOX_boltz2/confidence_1GM8_SOX_boltz2_model_0.json,astex_diverse,2,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GM8_SOX/full_r1_s20_seed101/inputs/1GM8_SOX_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1GM8_SOX/1GM8_SOX_ligand.sdf,24.0,CC1(C)[C@H](C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2[S@H]1O,764.0,"A:207,B:557",boltz2,1GM8_SOX,2.0,24.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GM8_SOX/full_r1_s20_seed101,12.014840730969244,10.0,76.0,"B:0:2.53,B:68:3.15,B:70:3.15,A:143:3.17,B:22:3.28,B:23:3.28,A:146:3.41,A:139:3.67,B:176:3.72,B:67:3.78,B:66:3.94,B:21:4.06",24.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GM8_SOX/full_r1_s20_seed101/boltz_results_1GM8_SOX_boltz2/predictions/1GM8_SOX_boltz2/1GM8_SOX_boltz2_model_0.cif,A:207;B:557,external/PoseBench/data/astex_diverse_set/1GM8_SOX/1GM8_SOX_protein.pdb,26.70945599433277,0.0,64.261,101,ok,full_r1_s20_seed101,8.495346609980325,False,8.43596320917134,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GM8_SOX/full_r1_s20_seed101/run_status.json,,,,ok
6.065051555633545,0.9484940767288208,0.6235597729682922,0.981413722038269,0.9499859809875488,0.824275016784668,0.824275016784668,0.0,0.97859126329422,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GPK_HUP/full_r1_s20_seed101/boltz_results_1GPK_HUP_boltz2/predictions/1GPK_HUP_boltz2/confidence_1GPK_HUP_boltz2_model_0.json,astex_diverse,1,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GPK_HUP/full_r1_s20_seed101/inputs/1GPK_HUP_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1GPK_HUP/1GPK_HUP_ligand.sdf,18.0,C/C=C1\[C@@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2,529.0,A:529,boltz2,1GPK_HUP,1.0,18.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GPK_HUP/full_r1_s20_seed101,0.24007528360934483,10.0,75.0,"A:126:2.62,A:117:3.27,A:118:3.33,A:113:3.44,A:119:3.46,A:114:3.47,A:115:3.51,A:195:3.53,A:80:3.53,A:436:3.53,A:123:3.69,A:112:3.70",18.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GPK_HUP/full_r1_s20_seed101/boltz_results_1GPK_HUP_boltz2/predictions/1GPK_HUP_boltz2/1GPK_HUP_boltz2_model_0.cif,A:529,external/PoseBench/data/astex_diverse_set/1GPK_HUP/1GPK_HUP_protein.pdb,0.42096200606653883,0.0,44.446,101,ok,full_r1_s20_seed101,3.8338977124229046,False,3.8205052938180506,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1GPK_HUP/full_r1_s20_seed101/run_status.json,,,,ok
7.8464460372924805,0.6450772881507874,1.6027390956878662,0.7053878903388977,0.6235679984092712,0.2962881624698639,0.8116719126701355,0.2720802426338196,0.5685470104217529,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HNN_SKF/full_r1_s20_seed101/boltz_results_1HNN_SKF_boltz2/predictions/1HNN_SKF_boltz2/confidence_1HNN_SKF_boltz2_model_0.json,astex_diverse,0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HNN_SKF/full_r1_s20_seed101/inputs/1HNN_SKF_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1HNN_SKF/1HNN_SKF_ligand.sdf,14.0,NS(=O)(=O)c1ccc2c(c1)CNCC2,528.0,"A:261,B:267",boltz2,1HNN_SKF,2.0,14.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HNN_SKF/full_r1_s20_seed101,6.326836775040951,10.0,72.0,"A:35:2.57,A:197:2.82,A:22:2.94,A:17:3.21,A:245:3.29,A:236:3.32,A:31:3.32,A:13:3.35,A:18:3.35,A:160:3.47,A:247:3.75,A:200:3.86",14.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HNN_SKF/full_r1_s20_seed101/boltz_results_1HNN_SKF_boltz2/predictions/1HNN_SKF_boltz2/1HNN_SKF_boltz2_model_0.cif,A:261;B:267,external/PoseBench/data/astex_diverse_set/1HNN_SKF/1HNN_SKF_protein.pdb,22.19434290612679,0.0,53.926,101,ok,full_r1_s20_seed101,33.321233685931354,False,28.42556720103873,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HNN_SKF/full_r1_s20_seed101/run_status.json,,,,ok
10.096256256103516,0.3476055860519409,3.5749552249908447,0.4066423773765564,0.37296438217163086,0.2382524460554123,0.605745792388916,0.2178988754749298,0.3908214569091797,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HP0_AD3/full_r1_s20_seed101/boltz_results_1HP0_AD3_boltz2/predictions/1HP0_AD3_boltz2/confidence_1HP0_AD3_boltz2_model_0.json,astex_diverse,3,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HP0_AD3/full_r1_s20_seed101/inputs/1HP0_AD3_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1HP0_AD3/1HP0_AD3_ligand.sdf,19.0,Nc1nccc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,641.0,"A:319,B:322",boltz2,1HP0_AD3,2.0,19.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HP0_AD3/full_r1_s20_seed101,10.64879903141328,10.0,72.0,"A:252:2.54,A:183:2.55,A:13:2.59,A:136:2.84,A:39:2.87,A:185:3.08,A:172:3.14,A:82:3.18,A:14:3.26,A:248:3.52,A:163:3.58,A:11:3.64",19.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HP0_AD3/full_r1_s20_seed101/boltz_results_1HP0_AD3_boltz2/predictions/1HP0_AD3_boltz2/1HP0_AD3_boltz2_model_0.cif,A:319;B:322,external/PoseBench/data/astex_diverse_set/1HP0_AD3/1HP0_AD3_protein.pdb,20.78777116192794,0.0,51.475,101,ok,full_r1_s20_seed101,26.039346854573292,False,24.403969201950215,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HP0_AD3/full_r1_s20_seed101/run_status.json,,,,ok
0.6691488027572632,0.8712097406387329,0.37173888087272644,0.9204617142677307,0.9232745170593262,0.9345257878303528,0.9345257878303528,0.0,0.9572552442550659,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HQ2_PH2/full_r1_s20_seed101/boltz_results_1HQ2_PH2_boltz2/predictions/1HQ2_PH2_boltz2/confidence_1HQ2_PH2_boltz2_model_0.json,astex_diverse,2,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HQ2_PH2/full_r1_s20_seed101/inputs/1HQ2_PH2_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1HQ2_PH2/1HQ2_PH2_ligand.sdf,14.0,Nc1nc2c(c(=O)[nH]1)N=C(CO)CN2,158.0,A:158,boltz2,1HQ2_PH2,1.0,14.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HQ2_PH2/full_r1_s20_seed101,1.9275667689617726,10.0,52.0,"A:42:2.79,A:54:2.82,A:41:2.84,A:44:2.86,A:94:2.87,A:122:3.19,A:52:3.32,A:88:3.67,A:43:3.78,A:96:4.14,A:7:4.19,A:120:4.55",14.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HQ2_PH2/full_r1_s20_seed101/boltz_results_1HQ2_PH2_boltz2/predictions/1HQ2_PH2_boltz2/1HQ2_PH2_boltz2_model_0.cif,A:158,external/PoseBench/data/astex_diverse_set/1HQ2_PH2/1HQ2_PH2_protein.pdb,1.3638313902852734,0.0,36.43,101,ok,full_r1_s20_seed101,3.729105640383998,False,3.6944471977285986,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HQ2_PH2/full_r1_s20_seed101/run_status.json,,,,ok
14.884867668151855,0.35388103127479553,5.5663909912109375,0.40249717235565186,0.3557153642177582,0.16858811676502228,0.3749403655529022,0.1649279147386551,0.22584114968776703,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HVY_D16/full_r1_s20_seed101/boltz_results_1HVY_D16_boltz2/predictions/1HVY_D16_boltz2/confidence_1HVY_D16_boltz2_model_0.json,astex_diverse,1,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HVY_D16/full_r1_s20_seed101/inputs/1HVY_D16_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1HVY_D16/1HVY_D16_ligand.sdf,32.0,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,1148.0,"A:287,B:287,C:287,D:287",boltz2,1HVY_D16,4.0,32.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HVY_D16/full_r1_s20_seed101,9.736975937689373,10.0,82.0,"D:191:2.80,D:195:3.01,D:231:3.25,D:60:3.34,D:284:3.38,D:198:3.44,D:85:3.49,D:82:3.52,D:81:3.62,D:194:3.66,D:53:3.67,D:285:3.68",32.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HVY_D16/full_r1_s20_seed101/boltz_results_1HVY_D16_boltz2/predictions/1HVY_D16_boltz2/1HVY_D16_boltz2_model_0.cif,A:287;B:287;C:287;D:287,external/PoseBench/data/astex_diverse_set/1HVY_D16/1HVY_D16_protein.pdb,32.64141684716783,0.0,150.898,101,ok,full_r1_s20_seed101,35.30318475372362,False,69.48486059806181,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HVY_D16/full_r1_s20_seed101/run_status.json,,,,ok
,,,,,,,,,,astex_diverse,0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWI_115/full_r1_s20_seed101/inputs/1HWI_115_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1HWI_115/1HWI_115_ligand.sdf,30.0,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,,boltz2,1HWI_115,4.0,,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWI_115/full_r1_s20_seed101,,,,,,,A:393;B:399;C:374;D:374,external/PoseBench/data/astex_diverse_set/1HWI_115/1HWI_115_protein.pdb,,0.0,286.987,101,failed_no_prediction_cif,full_r1_s20_seed101,,,,,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWI_115/full_r1_s20_seed101/run_status.json,"Seed set to 101

0it [00:00, ?it/s]
0it [00:00, ?it/s]
Using bfloat16 Automatic Mixed Precision (AMP)
GPU available: True (cuda), used: True
TPU available: False, using: 0 TPU cores
HPU available: False, using: 0 HPUs
<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/connectors/logger_connector/logger_connector.py:76: Starting from v1.9.0, `tensorboardX` has been removed as a dependency of the `pytorch_lightning` package, due to potential conflicts with other packages in the ML ecosystem. For this reason, `logger=True` will use `CSVLogger` as the default logger, unless the `tensorboard` or `tensorboardX` packages are found. Please `pip install lightning[extra]` or one of them to enable TensorBoard support by default
<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/utilities/migration/utils.py:56: The loaded checkpoint was produced with Lightning v2.5.0.post0, which is newer than your current Lightning version: v2.5.0
You are using a CUDA device ('NVIDIA GeForce RTX 4090 D') that has Tensor Cores. To properly utilize them, you should set `torch.set_float32_matmul_precision('medium' | 'high')` which will trade-off precision for performance. For more details, read https://pytorch.org/docs/stable/generated/torch.set_float32_matmul_precision.html#torch.set_float32_matmul_precision
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
<REMOTE_PROJECT_ROOT>/envs/boltz/lib/python3.10/site-packages/pytorch_lightning/trainer/connectors/data_connector.py:425: The 'predict_dataloader' does not have many workers which may be a bottleneck. Consider increasing the value of the `num_workers` argument` to `num_workers=383` in the `DataLoader` to improve performance.
",,,no_prediction_cif
5.285146713256836,0.6427691578865051,3.8172607421875,0.558045506477356,0.621856689453125,0.8771013617515564,0.8771013617515564,0.0,0.5628601908683777,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWW_SWA/full_r1_s20_seed101/boltz_results_1HWW_SWA_boltz2/predictions/1HWW_SWA_boltz2/confidence_1HWW_SWA_boltz2_model_0.json,astex_diverse,3,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWW_SWA/full_r1_s20_seed101/inputs/1HWW_SWA_boltz2.yaml,external/PoseBench/data/astex_diverse_set/1HWW_SWA/1HWW_SWA_ligand.sdf,12.0,O[C@H]1[C@H]2[C@H](O)CCCN2C[C@H]1O,1014.0,A:1014,boltz2,1HWW_SWA,1.0,12.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWW_SWA/full_r1_s20_seed101,0.39603701692691307,10.0,56.0,"A:61:2.43,A:441:2.51,A:696:2.69,A:173:2.83,A:59:2.95,A:310:3.26,A:238:3.30,A:197:3.36,A:440:3.41,A:64:3.42,A:175:3.53,A:384:3.73",12.0,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWW_SWA/full_r1_s20_seed101/boltz_results_1HWW_SWA_boltz2/predictions/1HWW_SWA_boltz2/1HWW_SWA_boltz2_model_0.cif,A:1014,external/PoseBench/data/astex_diverse_set/1HWW_SWA/1HWW_SWA_protein.pdb,15.480895915422721,0.0,103.114,101,ok,full_r1_s20_seed101,3.1669097101301746,False,4.372672909740967,False,results/posebench_702_predictions/boltz2_gpu/astex_diverse/1HWW_SWA/full_r1_s20_seed101/run_status.json,,,,ok
